photo_url,location_lng,location_lat,scene,scene_id,pname,cityname,adname,townName,address,tel,tag,pcode,parent,distance,importance,biz_ext,biz_type,recommend,type,discount_num,gridcode,typecode,shopinfo,poiweight,citycode,children,alias,event,entr_location,indoor_map,email,timestamp,website,adcode,postcode,match,business_area,indoor_data,childtype,exit_location,shopid,navi_poiid,groupbuy_num,isin_region,查询关键词,手机号识别,,行业大类,行业子类
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/9612ce4d24b77013d014f6938f7ed569'}]",108.911495,34.288062,西安急救中心大兴医院急救站,B0FFGZ1QMD,陕西省,西安市,莲湖区,未央宫街道,红庙坡街道劳动北路353号西安大兴医院西门北侧,,[],610000,B0FFFO41OJ,[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;急救中心;急救中心,0,5108374212,90400,2,[],29,[],[],[],"108.911239,34.288077",0,[],2021/12/8 5:08,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",307,[],[],I49F021008_187012,0,yes,,0,,医疗保健服务,急救中心
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/4dd3f838e994c73db9fa41a4ab7a65dd'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/18aafd402ac8821bce908848607364f6'}]",108.931332,34.280348,西安莲湖国豪医院-国豪口腔,B0FFF65AHN,陕西省,西安市,莲湖区,未央宫街道,自强西路227号,029-86232668;029-86280491,[],610000,B001D09KXL,[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;专科医院;口腔医院,0,5108373411,90202,2,[],29,[],[],[],[],0,[],2021/12/19 3:02,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",307,[],[],I49F021008_119948,0,yes,,0,,医疗保健服务,专科医院
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/ae8309916273d5eb481787136d816e90'}]",108.857381,34.285757,怡康医药超市(崇智路店),B0FFL8WM4S,陕西省,西安市,莲湖区,未央宫街道,三民村金色悦郡(金色悦城三期)50幢1单元1层10104号和10105号,029-84211569,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108364801,90601,0,[],29,[],[],[],[],0,[],2021/12/19 13:43,[],610104,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/5570584ca310390a88c24733'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/5570584ca310390a88c24737'}]",108.87491,34.289464,西安莲湖民众诊所,B0FFFO5VKR,陕西省,西安市,莲湖区,未央宫街道,邓六路西50米,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;诊所;诊所,0,5108364922,90300,2,[],29,[],[],[],[],0,[],2021/11/21 18:42,[],610104,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F021007_120383,0,yes,,0,,医疗保健服务,诊所
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/e1b0c902330a9c06345fb980e8b8b491'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/ef31a32a0c671b991516f1ce9fdc1bfb'}]",108.862552,34.278143,怡康医药超市(枣园西路三店),B0FFFO426C,陕西省,西安市,莲湖区,未央宫街道,枣园西路160号爱菊佳园小区B座一层2-3号门面房一间,029-84117796,[],610000,[],[],[],"{'cost': [], 'rating': '3.0'}",[],0,医疗保健服务;医药保健销售店;药房,0,5108363910,90601,0,[],29,[],[],[],[],0,[],2021/12/19 2:12,[],610104,[],0,枣园,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F021007_121635,0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/ce958b13ed6fd42b6ee8fdb11543787f'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/b9593a3b0b9c56b0f025ba9b945dc8cc'}]",108.875668,34.286285,怡康医药超市(大兴西路二店),B0FFG3YU3V,陕西省,西安市,莲湖区,未央宫街道,大兴西路84号,029-89541053,[],610000,[],[],[],"{'cost': [], 'rating': '3.5'}",[],0,医疗保健服务;医药保健销售店;药房,0,5108374010,90601,1,[],29,[],[],[],"108.87559,34.286326",0,[],2021/12/16 12:12,[],610104,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F021007_122714,0,yes,,0,,医疗保健服务,医药保健销售店
[],108.854585,34.285378,瑾玳健康药房,B0H22PI89E,陕西省,西安市,莲湖区,未央宫街道,立信路万科·金色悦郡西南侧约30米,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108364801,90601,0,[],29,[],[],[],[],0,[],2021/12/19 10:48,[],610104,[],0,西咸新区,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
[],108.865841,34.278757,圣尔康医药,B0H2H1I7LO,陕西省,西安市,莲湖区,未央宫街道,枣园西路90号西安骊山汽车厂南门,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108363910,90601,0,[],29,[],[],[],[],0,[],2021/11/27 10:27,[],610104,[],0,枣园,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
[],108.865944,34.281845,津华医药,B0H2H1JH2B,陕西省,西安市,莲湖区,未央宫街道,枣园西路骊山汽车厂院内,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108363920,90601,0,[],29,[],[],[],[],0,[],2021/11/22 9:31,[],610104,[],0,枣园,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
[],108.865841,34.278757,新正医药,B0H2H1K338,陕西省,西安市,莲湖区,未央宫街道,枣园西路90号北排2号,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108364900,90601,0,[],29,[],[],[],[],0,[],2021/12/7 13:13,[],610104,[],0,枣园,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
[],108.859054,34.281451,陕西恒普医药,B0H2H1LG7J,陕西省,西安市,莲湖区,未央宫街道,枣园西路219号万国远鉴名筑12号楼2层202室,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108363822,90601,0,[],29,[],[],[],[],0,[],2021/11/21 0:34,[],610104,[],0,枣园,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
[],108.875502,34.289391,金善堂医药,B0HABNOPUJ,陕西省,西安市,莲湖区,未央宫街道,邓六路大兴西路古都西苑西南侧约210米,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108374020,90601,0,[],29,[],[],[],[],0,[],2021/11/24 0:47,[],610104,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/4d9b7d0c09ab839c66d50a40579b3690'}]",108.883618,34.282748,众信医药超市(店),B0G3JU7QBX,陕西省,西安市,莲湖区,未央宫街道,西二环与大兴西路交汇处向西500米恒大翡翠龙庭二期10幢2单元1层20102号,029-81512958,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108373022,90601,0,[],29,[],[],[],"108.883893,34.282773",0,[],2021/12/19 13:59,[],610104,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
[],108.85454,34.28531,百草堂健康药房,B0G3AZC6T3,陕西省,西安市,莲湖区,未央宫街道,立信路与阿房路交叉路口东侧(三民汉风苑西区),,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108364801,90601,0,[],29,[],[],[],"108.854492,34.285477",0,[],2021/12/16 11:40,[],610104,[],0,枣园,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/2af3c6b73a98166f3bea71ead5c078bf'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/6d8de3378c1185297656e00df56a8f02'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/5e38337134e4c80304a79ab5d060c27d'}]",108.885133,34.278007,千诚鑫医药第三分公司,B0GRYLYXWE,陕西省,西安市,莲湖区,未央宫街道,西二环以西双府世家花园第39幢商13号房,029-81500535,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108373012,90601,1,[],29,[],[],[],[],0,[],2021/12/19 13:14,[],610104,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/8372cae60b75a5b8f14b8aa077eb741c'}]",108.884135,34.282643,仁安大药房,B0GUCC7HCD,陕西省,西安市,莲湖区,未央宫街道,丰收路西安恒大翡翠龙庭,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108373022,90601,0,[],29,[],[],[],[],0,[],2021/11/22 6:45,[],610104,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/d5503607ee2e23939b0bb5bc48e8d3e2'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/7533237cae1f28ce7de14158fc4ab0f8'}]",108.855773,34.285314,广济大药房立信路店,B0FFMHTZ49,陕西省,西安市,莲湖区,未央宫街道,崇智路58号三民汉风商业街区裙楼一层34号商铺,029-81511592,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108364801,90601,1,[],29,[],[],[],"108.855751,34.28548",0,[],2021/12/19 13:15,[],610104,[],0,枣园,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
[],108.866045,34.278552,旭恒医药,B0FFMB2AP4,陕西省,西安市,莲湖区,未央宫街道,骊山汽车厂内旭恒医药,029-81501522,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108363910,90601,0,[],29,[],[],[],"108.865741,34.278655",0,[],2021/11/22 4:28,[],610104,[],0,枣园,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/cfa8f0ed15b67e2792989a0b89418367'}]",108.857135,34.284005,万仁医药超市,B0FFL9HRSX,陕西省,西安市,莲湖区,未央宫街道,崇智路化运菜市场西南侧约70米,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108364801,90601,0,[],29,[],[],[],"108.857191,34.283803",0,[],2021/12/19 13:51,[],610104,[],0,枣园,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/8facedf40bde561e4f7a783d2ce3a38b'}]",108.85734,34.285319,妙应堂大药房,B0FFL97XRV,陕西省,西安市,莲湖区,未央宫街道,立信路三民汉风苑-西区,029-86618063;177****4804,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108364801,90601,0,[],29,[],[],[],[],0,[],2021/12/19 13:45,[],610104,[],0,枣园,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
[],108.931624,34.280346,西安莲湖国豪医院急诊科,B001D0ZLHK,陕西省,西安市,莲湖区,未央宫街道,自强西路227号,,[],610000,B001D09KXL,[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;综合医院;综合医院,0,5108373411,90100,2,[],29,[],[],[],"108.931603,34.280241",0,[],2021/11/21 17:54,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",307,[],[],[],0,yes,,0,,医疗保健服务,综合医院
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/b0e9a81a715de283f3d62b94d72a4eb1'}]",108.913537,34.286753,健安中医馆,B0FFL6YXO4,陕西省,西安市,莲湖区,未央宫街道,大兴东路37号金辉C园5栋1单元10104室,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;诊所;诊所,0,5108374310,90300,2,[],29,[],[],[],"108.913568,34.286574",0,[],2021/11/22 7:02,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,诊所
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/d1bfd6b7f432e8afb3537c9a89dca1f0'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/9afb7d4f8de4c3bb4904112a38f4abee'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/adf1146388511b14c35303a0d63a7b31'}]",108.915958,34.288633,慧视洁视力服务中心,B0HARU1917,陕西省,西安市,莲湖区,未央宫街道,红庙坡街道大白杨路水晶郦城南区慧视洁视力服务中心,029-89371050;181****2014,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;医疗保健用品,0,5108374310,90602,1,[],29,[],[],[],"108.915955,34.288681",0,[],2021/11/24 0:53,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
[],108.897238,34.290411,西安莲湖中医诊所,B0FFLBWQXJ,陕西省,西安市,莲湖区,未央宫街道,杏园路太奥广场,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;诊所;诊所,0,5108374122,90300,2,[],29,[],[],[],"108.897008,34.290348",0,[],2021/11/24 3:48,[],610104,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,诊所
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/2557879f87549c725cae5354049fd573'}]",108.928946,34.291491,西安莲湖天赐门诊部,B0FFFFLMY6,陕西省,西安市,莲湖区,未央宫街道,龙首北路西段138号,029-89573929,[],610000,[],[],[],"{'cost': [], 'rating': '4.0'}",[],0,医疗保健服务;诊所;诊所,0,5108374420,90300,2,[],29,[],[],[],[],0,[],2021/12/16 7:40,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F021008_145580,0,yes,,0,,医疗保健服务,诊所
[],108.910079,34.288592,春天乐大药房,B0H2YRX5NP,陕西省,西安市,莲湖区,未央宫街道,永安路天朗·大兴郡翰苑,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108374212,90601,0,[],29,[],[],[],[],0,[],2021/12/14 21:03,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/22667e29b7033dd88d9a88800ee6715e'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/0ff1b6cfd37fde1cdb8e92511821d1b7'}]",108.906026,34.288079,广济大药房明堂路店,B0HA6UCGKI,陕西省,西安市,莲湖区,未央宫街道,大兴东路55号世纪锦绣第32幢110、111号商铺,029-86241486,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108374211,90601,1,[],29,[],[],[],"108.906146,34.288077",0,[],2021/12/19 13:18,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
[],108.900823,34.288938,铭医源药房,B0HDM6RN61,陕西省,西安市,莲湖区,未央宫街道,永安路百佳星座东侧约220米,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108374220,90601,0,[],29,[],[],[],[],0,[],2021/11/24 0:42,[],610104,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
[],108.911982,34.292484,慢病定点药房,B0HDM6S1YI,陕西省,西安市,莲湖区,未央宫街道,梨园路大兴家苑小区,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108375202,90601,0,[],29,[],[],[],[],0,[],2021/11/21 9:14,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/eaa4f5a687ea486017e2459e0f82e4f5'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/f09f36ff61da09bc71edf2d4e5d7be2c'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/41f0f99326ba9f3084c0d544d68a710b'}]",108.900721,34.288892,千诚鑫医药第四分公司,B0HA956M7E,陕西省,西安市,莲湖区,未央宫街道,大兴东路65号天朗悦城12幢3单元1层30125号,029-81511483,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108374220,90601,1,[],29,[],[],[],"108.900712,34.288763",0,[],2021/12/19 13:31,[],610104,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/26d65cbba1b612310785ade8273e47b4'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/cb1905ec8389cc2fdf4b8da727d5fae2'}]",108.8992,34.292497,普生堂老药铺,B0HAV7BD15,陕西省,西安市,莲湖区,未央宫街道,[],,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108375102,90601,0,[],29,[],[],[],[],0,[],2021/11/22 8:54,[],610104,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/1a7212e863bd3a3cf124204543afede8'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/91c95981d112f7b55aaec88d109f4c12'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/6716e8ac86352555dc17450bd48cf7bc'}]",108.912703,34.29108,泉源堂智慧药房,B0HD3HR10L,陕西省,西安市,莲湖区,未央宫街道,天朗·大兴郡蔚蓝君城(莲湖区劳动北路),,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108374320,90601,1,[],29,[],[],[],"108.912704,34.290877",0,[],2021/12/19 13:27,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/12937d2967af74f9f9003cd2d492538b'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/8579150e837cae512c8ad97cad8b4074'}]",108.93249,34.280057,广济堂,B0H6R58F6R,陕西省,西安市,莲湖区,未央宫街道,自强西路西安莲湖国豪医院东侧约80米,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108373411,90601,0,[],29,[],[],[],[],0,[],2021/12/19 13:56,[],610104,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/320b8a75f976dc5ef8ef4fd5cb6f1e9a'}]",108.918199,34.280592,华山大药房(丰禾路店),B0H6BRFTS7,陕西省,西安市,莲湖区,未央宫街道,丰禾路8号22号楼22幢20102,029-86230249;157****1772,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108373321,90601,0,[],29,[],[],[],[],0,[],2021/11/26 4:36,[],610104,[],0,丰禾路,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
[],108.911982,34.288959,圆心大药房(永安路店),B0H6PUP98Y,陕西省,西安市,莲湖区,未央宫街道,永安路天朗大兴郡蔚蓝君城,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108374222,90601,0,[],29,[],[],[],[],0,[],2021/11/23 8:41,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/4c7de1ee9015d3b77e92ee6890b65bde'}]",108.934527,34.279862,乐普堂大药房,B0GKRDB8IF,陕西省,西安市,莲湖区,未央宫街道,自强西路春晓馨苑,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108373412,90601,0,[],29,[],[],[],[],0,[],2021/12/8 23:49,[],610104,[],0,[],"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/debc5585170ae5517b9d7552f6b42c44'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/d5f00baffac20907c9a63c087d76e228'}]",108.907156,34.292428,仁安大药房(梨园路店),B0GK6XTJ3W,陕西省,西安市,莲湖区,未央宫街道,梨园路御园温泉小区东门口西边9-11号商铺,029-86332418,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108375201,90601,0,[],29,[],[],[],[],0,[],2021/12/19 13:31,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/19d6da7e345f9ba7cfce097cc780f3ed'}]",108.900264,34.282448,众信医药超市131分店,B0FFK8DTR5,陕西省,西安市,莲湖区,未央宫街道,丰禾路北侧鑫苑大都汇7幢1单元1层10125号,029-86243983,[],610000,B0FFFKIGGU,[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108373220,90601,0,[],29,[],[],[],"108.900311,34.282382",0,[],2021/12/19 13:40,[],610104,[],0,丰禾路,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",202,[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/3b3814eaef0b477ada73b20c5d2f4c7b'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/4961f3f501acac6ad86a1a6e5813289c'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/1234e9aba44f93af2c0ea26c570fb53a'}]",108.92381,34.28036,亚健医药(自强西路店),B0FFL6J5GM,陕西省,西安市,莲湖区,未央宫街道,自强西路81号付3号,029-86290856,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108373312,90601,0,[],29,[],[],[],[],0,[],2021/12/16 4:43,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/4a9187bf13f416d3c91f14cfe164cd42'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/f942261d9f090a58ac2c9b25df3d85be'}]",108.924243,34.280341,妙应堂大药房(自强西路店),B0FFIQ1CZH,陕西省,西安市,莲湖区,未央宫街道,自强西路333号铁路工房小区,029-86288716,[],610000,[],[],[],"{'cost': [], 'rating': '3.0'}",[],0,医疗保健服务;医药保健销售店;药房,0,5108373312,90601,0,[],29,[],[],[],[],0,[],2021/12/19 13:37,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/fcf92ce37e6128d21cb7efd3741650b6'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/b32f5b9c35a21d9c2c200a62ff0b283d'}]",108.922954,34.287964,怡康医药超市(红庙坡店),B0FFK63XTC,陕西省,西安市,莲湖区,未央宫街道,红庙坡十字东北角金辉天鹅湾11幢1单元1层10106号,029-86245161,[],610000,[],[],[],"{'cost': [], 'rating': '2.0'}",[],0,医疗保健服务;医药保健销售店;药房,0,5108374312,90601,0,[],29,[],[],[],[],0,[],2021/12/19 2:32,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/a589a5abb6b6acb068f7fe9002af25f0'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/629fe064bae10ea1bee2ba8a4a40a4a5'}]",108.905536,34.290859,芝参堂医药(第八分店),B0FFHTLSAA,陕西省,西安市,莲湖区,未央宫街道,桃李路(御园温泉小区),029-86337660;029-81676565,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108374221,90601,0,[],29,[],[],[],[],0,[],2021/12/19 13:49,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],I49F021008_433902,0,yes,,0,,医疗保健服务,医药保健销售店
"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/69f0975296afcf91ebaa92a533a2484c'}]",108.929262,34.284777,百姓福医院(兴中路店),B0FFHG4TL3,陕西省,西安市,莲湖区,未央宫街道,兴中路与永兴路交叉口东50米,,[],610000,[],[],[],"{'cost': [], 'rating': []}",[],0,医疗保健服务;医药保健销售店;药房,0,5108374401,90601,0,[],29,[],[],[],"108.929352,34.284612",0,[],2021/11/21 4:45,[],610104,[],0,红庙坡,"{'cmsid': [], 'truefloor': [], 'cpid': [], 'floor': []}",[],[],[],[],0,yes,,0,,医疗保健服务,医药保健销售店
